ID,会社名,所在地,TEL,営業時間,定休日,免許,HP,備考_駐車場,貼貸_住居用,貼貸_事業用,貼貸_土地,貼貸_駐車場,売買_土地,売買_一戸建て,売買_マンション,売買_その他,URL
6898,株式会社眞住,沖縄県那覇市曙 2-9-13 サンスリーナカヤ604,098-863-7007,09:00〜19:00,不定休,沖縄県知事免許 (1)第5812号,当社ホームページはこちら,,0,0,0,0,0,2,0,0,https://www.e-uchina.net/fudosan_kaisha/6898
6899,有限会社サポートライフ,沖縄県那覇市天久 1131-11 ハコプラスビル301,098-943-6610,09:00〜18:00,不定休,沖縄県知事免許 (2)第5157号,当社ホームページはこちら,物件の購入、売却をサポート致します✨不動産探しは「まだ先かな…」という方も大歓迎！探し始めのちょっとしたご相談から、不動産のお困りごと、まずはお気軽にご相談ください！※店舗ビルがオートロックになっている為、お越しの際は事前にご連絡ください。駐車場/あり 3台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6899
6901,株式会社なかむら,沖縄県那覇市久茂地 2-12-6 ライフワーク久茂地ビル3F,098-831-6364,09:00〜18:00,土・日・祝祭日,沖縄県知事（3）第4263号,当社ホームページはこちら,,0,1,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6901
6904,ホワイトハウス,沖縄県豊見城市豊崎 1-415 4F,098-911-6428,09:00〜18:00,日曜日,沖縄県知事免許 (1)第5886号,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6904
6905,赤嶺土地建物,沖縄県那覇市牧志 3-18-18,098-866-1230,10:00〜18:00,土・日・祝日,沖縄県知事免許（12）第0895号,当社ホームページはこちら,,3,3,0,0,4,1,0,1,https://www.e-uchina.net/fudosan_kaisha/6905
6910,有限会社イスト,沖縄県南風原町津嘉山 433 イストビル2F,098-888-5883,09:00〜18:00,お盆・年末年始,沖縄県知事免許(1)第5909号,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,4,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6910
6911,(株)大匠アーキプロ,沖縄県那覇市銘苅 269-1,098-951-3821,平　日 09:00〜17:30,日曜日・祝祭日,沖縄県知事免許（４）第３７７１号,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6911
6917,株式会社 LIFE WITH,沖縄県南城市大里字仲間 181-1 サンライフ大里102,098-894-3370,月〜土 10:00〜17:00,日・祝日,沖縄県知事免許(1)第5806号,当社ホームページはこちら,駐車場/あり 1台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6917
6919,株式会社めんそーれ,沖縄県宜野湾市普天間 2-12-14 1F,098-917-1244,月～金 09:00〜18:30,土・日・祝祭日 （営業時間外でも、お電話受け付けておりますのでお気軽にお問い合わせください♬）,沖縄県知事免許 (1)第5731号,当社ホームページはこちら,商店街の店舗をご利用のお客様は普天間りうぼうの駐車場が利用可能ですのでそちらをご利用ください♪駐車場/なし,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6919
6920,合同会社トンム,沖縄県名護市源河 1558-6,090-7585-4747,09:00〜18:00,火・水・年末年始,沖縄県知事免許 (1)第5922号,当社ホームページはこちら,,0,0,0,0,2,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6920
6924,株式会社アメイジア,沖縄県那覇市与儀 62 ヒルトップスクエア102号室,098-996-3953,09:00〜17:00,土、日、祝日、お盆、年末年始、GW,沖縄県知事免許 （１）第５５７０,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6924
6927,Ｌａｌａ不動産,沖縄県今帰仁村平敷 16-1,070-8472-0789,10:00〜17:00,日、祝日、お盆、年末年始、GW,沖縄県知事免許 （1）5921,当社ホームページはこちら,駐車場/あり 5台,1,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6927
6929,株式会社 松並,沖縄県宜野湾市普天間 2-46-13,098-892-7722,10:00〜19:00,土、日、祝日、年末年始、GW、その他 旧盆（ウークイ）,沖縄県知事免許（3）第4595号,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,1,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6929
6930,ラグナエステート株式会社,沖縄県那覇市宮城 1-15-8 LaLa Terrace,098-995-6210,10:00〜17:00,水、日、不定休、祝日、年末年始、GW,沖縄県知事免許 (1)第5913号,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6930
6931,株式会社 クローバー企画,沖縄県うるま市川田 262-2,098-975-8714,10:00〜17:00,土、日、祝日、お盆、年末年始、GW,沖縄県知事免許 （１）第５９２６号,当社ホームページはこちら,駐車場/あり 2台,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6931
6938,株式会社アミール不動産　那覇店,沖縄県那覇市久米 2-3-15 JR九州那覇ビル5F,098-923-1266,営業時間 09:00〜19:00 事前予約で早朝や夜間のご案内も可能ですので、ご見学の際はお気軽にご連絡ください,年中無休,沖縄県知事免許 （1）第5749号,当社ホームページはこちら,私たちは、全員大手分譲会社出身者の不動産会社です。分譲住宅の裏側まで精通しておりますので、建物仕様や土地についても分譲会社出身者だからこそ提供できる情報がたくさんあります！お得に購入されたい方、人気エリアでご検討されている方はいち早く情報をお届けしますのでお気軽にご連絡ください！※御来社の際は事前予約が必要となります。駐車場/あり 1台,0,0,0,0,8,127,27,2,https://www.e-uchina.net/fudosan_kaisha/6938
6944,株式会社 One Revo,沖縄県宜野湾市真栄原 2-9-1 2F,098-943-0901,09:00〜23:00,毎週水曜日,沖縄県知事免許 （1）第5755号,当社ホームページはこちら,株式会社OneRevoは、あなたの理想の住まいを実現するための信頼のパートナーです。私たちは、沖縄県内の住宅購入・売却に関する全てのニーズに対応し、安心して取引を進められるよう、顧客に寄り添った丁寧なサポート、無料査定と相続相談、時間に縛られず、24時間体制で対応することで、あなたのライフスタイルに合わせたサービスを提供します。,0,0,0,0,6,47,5,0,https://www.e-uchina.net/fudosan_kaisha/6944
6945,株式会社　あおみ不動産,沖縄県北中城村島袋 601-4,098-953-8067,09:00〜18:00 水曜日祝祭日の場合は営業しております。,水曜日,国土交通大臣免許 (1)11001,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,1,82,1,0,https://www.e-uchina.net/fudosan_kaisha/6945
6946,株式会社HeartLink,沖縄県宜野湾市宇地泊 3-11-14 いさおハウス１ー２０２号,098-963-6860,10:00〜18:00,不定休,沖縄県知事（1）第5935号,当社ホームページはこちら,駐車場/あり,6,3,0,0,3,2,0,0,https://www.e-uchina.net/fudosan_kaisha/6946
6947,藤和ハウス 沖縄店,沖縄県那覇市安謝 1-3-5 ロイヤルフラット京屋１階,0120-899-108,月火木金土日 09:30〜18:30,水曜日,国土交通大臣（８）第4224号,当社ホームページはこちら,藤和ハウス沖縄店（とうわはうす おきなわ）●国道58号線からお越しの場合は、角にローソンさんがある「天久」の交差点を真嘉比方面に曲がっていただき、道なりに約700ｍ進んだ先左手に「藤和ハウス沖縄店（とうわはうす おきなわ）」がございます。●国道330号線からお越しの場合は、ガソリンスタンドとＡ&Ｗ 那覇新都心おもろ店が角にある「真嘉比」の交差点を天久方面に曲がっていただき、道なりに約1000ｍ進んだ先右手に「藤和ハウス沖縄店（とうわはうす おきなわ）」がございます。駐車場/あり 2台,0,0,0,0,14,60,3,0,https://www.e-uchina.net/fudosan_kaisha/6947
6948,沖縄不動産おきマーク株式会社,沖縄県那覇市宇栄原 1-16-22 Casaseijo101号室,050-8883-0539,10:00〜17:30,水、日、祝日、お盆、年末年始、GW,沖縄県知事免許 (1)5344号,当社ホームページはこちら,駐車場/あり 3台,0,0,0,0,0,0,1,0,https://www.e-uchina.net/fudosan_kaisha/6948
6949,さきしま不動産,沖縄県石垣市登野城 62-1,0980-87-8709,09:00〜18:00,不定休,沖縄県知事免許（1）5931,当社ホームページはこちら,◆さきしま不動産は石垣島・宮古島を中心に不動産の売買・賃貸・管理のサポートを行なっています。駐車場/あり 4台,0,7,0,0,2,11,0,1,https://www.e-uchina.net/fudosan_kaisha/6949
6950,ミニミニFC石垣島店（木村商事株式会社）,沖縄県石垣市真栄里 230-6 Ｙ-ＢＯＸプコン101号,0980-87-5032,09:00〜18:00 　 12/30日（火）～1/4日（日）まで休業　1/5日（月）9：00より通常営業いたします。,日曜日、年末年始、GW　5/3日～5/6日まで休業いたします。,国土交通大臣免許 （１）第１０９７５号,当社ホームページはこちら,駐車場/あり 2台,5,1,0,0,1,1,0,2,https://www.e-uchina.net/fudosan_kaisha/6950
6951,株式会社PROP,沖縄県沖縄市上地 2-13-9,098-989-4557,10:00〜16:00,不定休,沖縄県知事免許（1） 5618,当社ホームページはこちら,,0,0,0,0,0,1,1,1,https://www.e-uchina.net/fudosan_kaisha/6951
6952,株式会社 Royal Housing,沖縄県北谷町伊平 421-7,098-979-6756,月〜金 09:00〜17:00,土、日、祝日、年末年始,沖縄県知事免許 （1）第5895号,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6952
6954,株式会社ここハウス　本店,沖縄県浦添市経塚 661 名嘉ビル1階,098-894-2652,09:00〜20:00,年中無休,沖縄県知事免許 （1）第5945号,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,0,102,30,0,https://www.e-uchina.net/fudosan_kaisha/6954
6955,アジアコーポレーション(株),沖縄県豊見城市翁長 854-2 サクセスビル 303,098-856-9665,09:30〜18:00 営業時間外でもお気軽にお問合せ下さい！,土・日曜日・祝日,沖縄県知事免許(3)第4501号,当社ホームページはこちら,駐車場/あり 2台,0,0,1,0,5,2,1,2,https://www.e-uchina.net/fudosan_kaisha/6955
6956,ニライハウジング株式会社,沖縄県沖縄市泡瀬 3-38-15,098-975-6982,売買営業部 09:30〜18:00賃貸営業部 08:00〜16:30,土、日、祝日,沖縄県知事（1）第 5933号,当社ホームページはこちら,お引き渡しからが本当のお付き合いの始まり☆彡これをモットーに不動産売買から賃貸管理まで一貫して皆様をサポートしています。ご紹介率は☆70％超え☆！本島中部エリアを中心に不動産の購入、売却は勿論、資産運用や相続対策のご相談まで、不動産にかかわることなら何でもOK！お気軽にお問い合わせください♪駐車場/あり 3台,0,1,0,0,1,2,0,1,https://www.e-uchina.net/fudosan_kaisha/6956
6957,株式会社あさひ総研,沖縄県北中城村渡口 982 No41,090-9788-6894,09:00〜17:00,祝日、年末年始,沖縄県知事（1）5938,当社ホームページはこちら,駐車場/あり 2台,0,0,0,0,7,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6957
6958,合同会社はる不動産,沖縄県浦添市伊祖 3-4-6,098-880-9554,10:00〜18:00 事前予約された場合は、営業時間外も対応可能です。,土、日、不定休,沖縄県知事（1） 5946,当社ホームページはこちら,駐車場/あり,1,0,0,0,1,0,2,2,https://www.e-uchina.net/fudosan_kaisha/6958
6959,株式会社信用ホーム,沖縄県那覇市天久 918-6,098-867-5584,09:00〜18:00,日、祝日、お盆、年末年始、GW,沖縄県知事（１）第５７８２号,当社ホームページはこちら,石垣営業所あり石垣市新川414-1,5,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6959
6960,株式会社ウィッシュアソシエーション,沖縄県石垣市真栄里 186-13,0980-87-7661,10:00〜19:00,不定休,国土交通大臣免許 (2)9796,当社ホームページはこちら,駐車場/あり 4台,0,0,0,0,0,0,2,0,https://www.e-uchina.net/fudosan_kaisha/6960
6961,株式会社Wing Home,沖縄県北谷町北前 1-5-2,098-961-4348,09:00〜17:00,土、日、祝日、年末年始,沖縄県知事免許 5543,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6961
6962,株式会社サンリーフ琉球,沖縄県那覇市安謝 292-5 セイフティ安信Ⅱ201,098-866-3033,10:00〜18:00,水・日・祝,沖縄県知事（１）第5960号,当社ホームページはこちら,選ぶだけじゃない。暮らしをプロデュース。あなたの“ちょうどいい”を見つけます٩( ᐛ )و駐車場/あり,14,1,0,2,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6962
6964,株式会社 リネストライフ,沖縄県沖縄市比屋根 6-31-33,098-923-1570,09:00〜17:00,土、日、祝日,沖縄県知事 (1)第5947,当社ホームページはこちら,駐車場/あり 2台,0,0,1,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6964
6965,株式会社みらいえ不動産,沖縄県うるま市石川 2491-1,098-927-3920,08:00〜17:00,日、祝日（※事前予約で定休日も内見・各種相談対応可能です）,沖縄県知事（1）第5955号,当社ホームページはこちら,駐車場/あり 6台,0,0,0,0,3,0,0,1,https://www.e-uchina.net/fudosan_kaisha/6965
6966,株式会社　美ら島ライフクリエーション,沖縄県宮古島市平良字下里 2211-4 ロイヤルブルー宮古Ⅱ　101号,050-1706-5733,09:30〜17:30,土、日、祝日,沖縄県知事 (1)第5809号,当社ホームページはこちら,,8,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6966
6968,ガーデンプール美La,沖縄県本部町伊野波 2-1,090-6071-1427,09:00〜18:00,日曜日・不定休,,当社ホームページはこちら,,0,0,0,0,0,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6968
6969,(有)南部開発,沖縄県豊見城市豊見城 493-3,098-850-1149,09:00〜18:00,日・祝祭日,沖縄県知事免許(11)第1386号,当社ホームページはこちら,,1,1,6,0,4,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6969
6970,(株) IMI CORPORATION,沖縄県那覇市上之屋 1-10-10,098-867-1149,09:00〜17:00,土・日・お盆・年末年始・GW,沖縄県知事（5）第3576号,当社ホームページはこちら,駐車場/あり 5台,0,0,0,0,0,2,0,0,https://www.e-uchina.net/fudosan_kaisha/6970
6972,合同会社大富建設,沖縄県那覇市首里鳥堀町 3-52 ベルキャッスル202,098-988-6606,月曜日〜土曜日 09:00〜18:00 不定期で日曜日営業有り 直接お問い合わせください,不定休、祝日、お盆、年末年始、GW,沖縄県知事免許 (1)5924号,当社ホームページはこちら,施工事例・最新情報はInstagramで公開中♪ぜひご覧ください(*´ω`*)⇒合同会社大富建設駐車場/あり 2台,1,0,0,0,2,0,0,0,https://www.e-uchina.net/fudosan_kaisha/6972
